track_name,artist,release_date,popularity,track_id,preview_url,album,danceability,energy,valence,tempo,liveness,loudness,speechiness,acousticness,instrumentalness
Soon as I Get Home,Faith Evans,,59,6SkGfPa77E4giShVbk9N6R,https://p.scdn.co/mp3-preview/a36be214aa19f7c5f2a223467eb456f625cb731c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Faith,0.652,0.498,0.336,120.141,0.149,-6.2,0.0413,0.519,0.0
Head over Feet - 2015 Remaster,Alanis Morissette,,62,735rjks7kQgWCjTQlIHMuH,https://p.scdn.co/mp3-preview/1a66a41631f4c58973ecb338ed9305ad2a802d23?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Jagged Little Pill - 2015 Remaster,0.482,0.808,0.438,79.599,0.202,-7.176,0.065,0.0562,0.0
Who Can I Run To,Xscape,1995-07-01,55,0wdaPticLmmqJdhgLDJ9zI,https://p.scdn.co/mp3-preview/6527596393b3ea9d71d6e58b9f08c67fe69eac9e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Off The Hook,0.71,0.545,0.632,140.233,0.0644,-9.599,0.0588,0.483,0.0
Ironic,Alanis Morissette,1995-06-09,55,4oGTdOClZUxcM2H3UmXlwL,https://p.scdn.co/mp3-preview/c99e623830575b8db26ce67e8312ad9bf6552355?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Jagged Little Pill,0.495,0.595,0.392,85.341,0.236,-7.57,0.0443,0.246,0.0
"I'll Be There for You - Theme From ""Friends""",The Rembrandts,1995-05-02,66,15tHagkk8z306XkyOHqiip,https://p.scdn.co/mp3-preview/f5af199ecbfb6d21aa5d2943b5d70b339ba42d1a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,L.P.,0.32,0.917,0.715,190.757,0.169,-5.903,0.0771,0.0717,0.0
You Oughta Know,Alanis Morissette,1995-06-09,54,0Dw9z44gXhplDh5HCWZIxP,https://p.scdn.co/mp3-preview/a60e33e88be7475d097f52ddd55222a06df7a473?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Jagged Little Pill,0.66,0.831,0.43,105.32,0.736,-8.195,0.0557,0.204,0.0
Love Songs on the Radio,Mojave 3,1995-10-16,57,3FzK2g50oLcx8vqETwOn07,https://p.scdn.co/mp3-preview/3604a61525db6cc90d8819229b21c4fff37f84d4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Ask Me Tomorrow,0.457,0.25,0.0739,145.879,0.109,-15.669,0.0269,0.899,0.0896
Si Nos Dejan - En Vivo,Luis Miguel,1995-10-13,68,7nAvryV9PVCt9PQGPx7I0z,https://p.scdn.co/mp3-preview/9652e5828cca80d832fe63cf54318389b40907e5?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,El Concierto,0.501,0.685,0.382,105.468,0.953,-7.349,0.0325,0.5,0.0
Como Quien Pierde una Estrella,Alejandro Fernández,,66,4tfawx7oL39IUS0GyOlmcP,https://p.scdn.co/mp3-preview/1fde2e118d60d56db56e70879b0efe487dc5b437?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Que Seas Muy Feliz,0.439,0.35,0.568,163.113,0.115,-11.088,0.0302,0.642,6.4e-05
Beautiful Life,Ace of Base,1995-11-07,66,74jTexO94dFGyXGyeu8krd,https://p.scdn.co/mp3-preview/da9098912c0b74348e97ab9a8f3ddf7fd8b00d99?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Bridge,0.749,0.988,0.749,135.015,0.17,-5.266,0.0387,0.202,0.00631
Lemon Tree,Fools Garden,1995-01-01,75,2epbL7s3RFV81K5UhTgZje,https://p.scdn.co/mp3-preview/c0727bb5b3d094a8fe164a8b003625345a4c2409?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Dish of the Day,0.663,0.477,0.643,143.173,0.122,-8.839,0.0414,0.644,0.0
You Learn - 2015 Remaster,Alanis Morissette,,59,4l7YIni9bAiGwWMqK5wvgV,https://p.scdn.co/mp3-preview/6ab11ce6ecb8a7a5689876e82dd7921311abfc6d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Jagged Little Pill - 2015 Remaster,0.401,0.706,0.458,168.669,0.0916,-7.554,0.0404,0.00415,0.0
3AM,Matchbox Twenty,1996-10-01,73,5vYA1mW9g2Coh1HUFUSmlb,https://p.scdn.co/mp3-preview/8999bcdc85a00de5cd159aa836bdc380d6eb4dd9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Yourself or Someone Like You,0.521,0.673,0.543,108.031,0.12,-8.685,0.0284,0.00573,0.0
Push,Matchbox Twenty,1996-10-01,74,2KVwlelhxKUy8LVV6JypH3,https://p.scdn.co/mp3-preview/9b57cf9cfb891eee6ccf336046a4457ed2da28da?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Yourself or Someone Like You,0.42,0.672,0.476,168.019,0.108,-7.902,0.027,0.0067,0.0
